,time,low,high,open,close,volume,date,percent
22,1516949700,11369.99,11370.0,11369.99,11369.99,1.71751486,2018-01-26 07:55:00,0.0
23,1516949760,11370.0,11370.0,11370.0,11370.0,1.2867731399999998,2018-01-26 07:56:00,0.0
24,1516949820,11369.99,11370.0,11369.99,11369.99,0.9848355400000002,2018-01-26 07:57:00,0.0
25,1516949880,11369.99,11370.0,11370.0,11370.0,0.51529742,2018-01-26 07:58:00,0.0
26,1516949940,11345.05,11370.0,11370.0,11345.05,2.41721971,2018-01-26 07:59:00,-0.21943711521548573
27,1516950000,11303.0,11344.69,11344.69,11303.01,1.8614961400000003,2018-01-26 08:00:00,-0.367396552924763
28,1516950060,11287.17,11303.01,11303.01,11287.18,2.16435792,2018-01-26 08:01:00,-0.1400511899042815
29,1516950120,11287.17,11287.18,11287.18,11287.17,0.5281127,2018-01-26 08:02:00,-8.85960886618117e-05
30,1516950180,11287.17,11287.18,11287.18,11287.17,0.7391161199999998,2018-01-26 08:03:00,-8.85960886618117e-05
31,1516950240,11280.01,11285.01,11285.0,11280.01,1.4389179499999998,2018-01-26 08:04:00,-0.04421798848028163
32,1516950300,11280.0,11280.01,11280.01,11280.01,0.32634312,2018-01-26 08:05:00,0.0
33,1516950360,11275.61,11280.01,11280.01,11275.61,0.61665852,2018-01-26 08:06:00,-0.039007057617853495
34,1516950420,11275.43,11275.44,11275.43,11275.43,2.51238974,2018-01-26 08:07:00,0.0
35,1516950480,11260.0,11275.44,11275.44,11260.0,2.5307879199999994,2018-01-26 08:08:00,-0.1369347892410452
36,1516950540,11250.0,11260.0,11260.0,11250.0,3.9435348600000006,2018-01-26 08:09:00,-0.08880994671403197
37,1516950600,11250.0,11250.01,11250.01,11250.01,5.07879021,2018-01-26 08:10:00,0.0
38,1516950660,11250.0,11250.01,11250.01,11250.0,0.87663353,2018-01-26 08:11:00,-8.88888098785537e-05
39,1516950720,11250.0,11250.01,11250.0,11250.0,1.1873921299999999,2018-01-26 08:12:00,0.0
40,1516950780,11250.0,11250.01,11250.01,11250.0,1.33594143,2018-01-26 08:13:00,-8.88888098785537e-05
41,1516950840,11250.0,11250.01,11250.0,11250.01,0.7344396200000001,2018-01-26 08:14:00,8.888888889082914e-05
42,1516950900,11247.0,11250.01,11250.0,11247.01,0.6143698900000001,2018-01-26 08:15:00,-0.026577777777775834
43,1516950960,11241.42,11247.01,11247.0,11241.43,2.43258315,2018-01-26 08:16:00,-0.04952431759580074
44,1516951020,11230.0,11233.35,11233.34,11230.01,1.7597173600000002,2018-01-26 08:17:00,-0.029643899321127352
45,1516951080,11220.0,11230.01,11230.01,11220.0,1.69954223,2018-01-26 08:18:00,-0.08913616283511963
46,1516951140,11212.88,11220.01,11220.01,11212.89,0.6303348799999999,2018-01-26 08:19:00,-0.06345805395896083
47,1516951200,11212.89,11212.89,11212.89,11212.89,0.54430983,2018-01-26 08:20:00,0.0
48,1516951260,11212.88,11212.89,11212.89,11212.88,0.39377708000000006,2018-01-26 08:21:00,-8.918307412467507e-05
49,1516951320,11210.0,11212.88,11212.88,11210.01,2.52217414,2018-01-26 08:22:00,-0.02559556510012576
50,1516951380,11208.94,11210.0,11210.0,11208.94,2.5635501900000004,2018-01-26 08:23:00,-0.009455842997319275
51,1516951440,11208.94,11208.95,11208.95,11208.95,3.3740339999999995,2018-01-26 08:24:00,0.0
52,1516951500,11208.51,11208.95,11208.95,11208.51,1.9774451999999987,2018-01-26 08:25:00,-0.003925434585759677
53,1516951560,11207.01,11208.51,11208.51,11207.01,0.4292574999999999,2018-01-26 08:26:00,-0.013382688689219175
54,1516951620,11206.0,11207.01,11207.0,11206.0,1.52774031,2018-01-26 08:27:00,-0.00892299455697332
55,1516951680,11206.0,11206.01,11206.0,11206.01,2.35008868,2018-01-26 08:28:00,8.923790826537818e-05
56,1516951740,11206.0,11210.0,11206.0,11210.0,3.08552533,2018-01-26 08:29:00,0.03569516330537212
57,1516951800,11209.99,11212.26,11210.0,11212.26,6.024607839999999,2018-01-26 08:30:00,0.02016057091882443
58,1516951860,11212.26,11212.26,11212.26,11212.26,0.85892279,2018-01-26 08:31:00,0.0
59,1516951920,11212.25,11212.26,11212.25,11212.26,0.9465392899999999,2018-01-26 08:32:00,8.918816473248705e-05
60,1516951980,11212.0,11212.26,11212.26,11212.01,0.22278399999999998,2018-01-26 08:33:00,-0.002229702129633098
61,1516952040,11176.5,11212.0,11212.0,11176.5,4.02489538,2018-01-26 08:34:00,-0.3166250445950767
62,1516952100,11170.98,11176.5,11176.5,11170.98,2.27308155,2018-01-26 08:35:00,-0.0493893437122573
63,1516952160,11169.0,11170.99,11170.99,11169.0,0.98572817,2018-01-26 08:36:00,-0.017813998580249214
64,1516952220,11169.0,11169.01,11169.01,11169.01,0.355379,2018-01-26 08:37:00,0.0
65,1516952280,11169.01,11169.01,11169.01,11169.01,0.39282895,2018-01-26 08:38:00,0.0
66,1516952340,11167.5,11167.51,11167.5,11167.5,0.9053874500000001,2018-01-26 08:39:00,0.0
67,1516952400,11166.85,11167.51,11167.51,11166.85,0.6258099100000001,2018-01-26 08:40:00,-0.0059100014237717675
68,1516952460,11160.0,11160.01,11160.0,11160.01,2.24276419,2018-01-26 08:41:00,8.960573476898099e-05
69,1516952520,11149.34,11160.0,11160.0,11149.34,0.32592060000000006,2018-01-26 08:42:00,-0.09551971326164745
70,1516952580,11085.66,11142.75,11142.75,11085.67,4.91997341,2018-01-26 08:43:00,-0.5122613358461774
71,1516952640,11077.01,11085.67,11085.67,11077.02,6.2209577299999985,2018-01-26 08:44:00,-0.07802866222789995
72,1516952700,11077.01,11077.02,11077.02,11077.01,1.34955965,2018-01-26 08:45:00,-9.027698785610462e-05
73,1516952760,11077.01,11093.2,11077.02,11093.2,4.367706259999999,2018-01-26 08:46:00,0.14606816634799152
74,1516952820,11083.89,11091.95,11083.89,11089.88,2.5023019900000003,2018-01-26 08:47:00,0.05404239847201463
75,1516952880,11089.88,11108.0,11089.89,11108.0,2.32943096,2018-01-26 08:48:00,0.1633018902802515
76,1516952940,11112.02,11130.17,11112.02,11125.99,1.7807770399999998,2018-01-26 08:49:00,0.1257197161272149
77,1516953000,11113.72,11123.88,11114.87,11123.77,2.26115821,2018-01-26 08:50:00,0.0800729113340924
78,1516953060,11112.03,11123.99,11123.8,11112.04,1.17228665,2018-01-26 08:51:00,-0.10571926859524984
79,1516953120,11112.03,11116.98,11112.03,11112.03,5.35281055,2018-01-26 08:52:00,0.0
80,1516953180,11100.0,11112.04,11112.03,11100.0,3.02183084,2018-01-26 08:53:00,-0.10826104681143459
81,1516953240,11098.0,11100.0,11100.0,11098.0,3.63863731,2018-01-26 08:54:00,-0.018018018018018018
82,1516953300,11065.33,11097.01,11097.01,11065.33,1.4104740800000002,2018-01-26 08:55:00,-0.285482305594032
83,1516953360,11055.0,11065.34,11065.33,11055.0,3.8479095999999995,2018-01-26 08:56:00,-0.09335464916093715
84,1516953420,11052.55,11055.01,11055.0,11055.0,1.0288607600000002,2018-01-26 08:57:00,0.0
85,1516953480,11051.7,11055.0,11055.0,11051.7,3.0208080500000007,2018-01-26 08:58:00,-0.029850746268650134
86,1516953540,11051.41,11051.71,11051.71,11051.41,1.61893286,2018-01-26 08:59:00,-0.00271451205287935
87,1516953600,11050.99,11051.27,11051.27,11050.99,0.55463709,2018-01-26 09:00:00,-0.002533645454329275
88,1516953660,11036.0,11051.0,11050.99,11036.01,7.879101790000001,2018-01-26 09:01:00,-0.13555346625053105
89,1516953720,11033.0,11036.0,11036.0,11033.0,2.03075618,2018-01-26 09:02:00,-0.027183762232693004
90,1516953780,11023.45,11032.59,11032.59,11023.45,3.2839001400000005,2018-01-26 09:03:00,-0.08284546058540576
91,1516953840,10973.73,11021.38,11021.38,10973.73,20.816140230000002,2018-01-26 09:04:00,-0.43234150351407574
92,1516953900,10926.18,10973.74,10973.74,10926.18,8.760628639999998,2018-01-26 09:05:00,-0.4333982762485669
93,1516953960,10926.02,10926.03,10926.03,10926.02,7.45276274,2018-01-26 09:06:00,-9.152455192067273e-05
94,1516954020,10911.0,10926.03,10926.03,10911.0,25.662560749999997,2018-01-26 09:07:00,-0.13756140153377444
95,1516954080,10830.0,10911.0,10911.0,10830.0,11.993663640000001,2018-01-26 09:08:00,-0.7423700852350839
96,1516954140,10805.01,10814.97,10812.0,10805.01,18.581631540000004,2018-01-26 09:09:00,-0.06465038845726769
97,1516954200,10805.01,10894.86,10805.01,10832.94,15.578502479999997,2018-01-26 09:10:00,0.25849119991559744
98,1516954260,10835.11,10847.1,10835.11,10835.15,14.425835890000004,2018-01-26 09:11:00,0.000369170225305088
99,1516954320,10835.23,10859.8,10847.05,10859.8,14.20415094,2018-01-26 09:12:00,0.11754347956356799
100,1516954380,10868.37,10870.97,10870.96,10870.86,4.05785644,2018-01-26 09:13:00,-0.000919881960733411
101,1516954440,10840.1,10870.9,10870.88,10840.12,5.607917540000001,2018-01-26 09:14:00,-0.28295777342771145
102,1516954500,10840.12,10842.5,10840.12,10842.01,4.459809549999999,2018-01-26 09:15:00,0.017435231344297093
103,1516954560,10840.05,10842.01,10842.01,10840.06,0.8524646,2018-01-26 09:16:00,-0.017985594921981513
104,1516954620,10840.06,10869.55,10840.06,10869.55,6.22818755,2018-01-26 09:17:00,0.2720464646874628
105,1516954680,10869.6,10869.61,10869.61,10869.61,4.74532442,2018-01-26 09:18:00,0.0
106,1516954740,10869.6,10869.61,10869.61,10869.61,3.86694085,2018-01-26 09:19:00,0.0
107,1516954800,10869.61,10876.79,10869.61,10876.79,5.23944707,2018-01-26 09:20:00,0.06605572785040392
108,1516954860,10840.01,10876.79,10876.79,10840.01,4.22231898,2018-01-26 09:21:00,-0.3381512376353745
109,1516954920,10803.0,10840.01,10840.01,10803.0,7.9525408299999985,2018-01-26 09:22:00,-0.3414203492432223
110,1516954980,10688.23,10803.01,10803.01,10688.24,9.526444269999997,2018-01-26 09:23:00,-1.0623890934100815
111,1516955040,10658.0,10688.24,10688.24,10658.0,7.500684660000001,2018-01-26 09:24:00,-0.2829277785678445
112,1516955100,10653.0,10658.01,10658.01,10653.0,4.9440383599999995,2018-01-26 09:25:00,-0.047006899036501355
113,1516955160,10653.0,10653.01,10653.0,10653.0,4.5142485,2018-01-26 09:26:00,0.0
114,1516955220,10653.0,10672.62,10653.0,10672.62,10.832334810000003,2018-01-26 09:27:00,0.18417347226134237
115,1516955280,10671.72,10678.0,10672.99,10671.73,8.688093380000002,2018-01-26 09:28:00,-0.011805501551113776
116,1516955340,10671.73,10691.51,10671.73,10683.22,18.654671500000003,2018-01-26 09:29:00,0.10766764151641563
117,1516955400,10650.01,10683.22,10683.21,10650.01,15.899578639999998,2018-01-26 09:30:00,-0.3107680182267213
118,1516955460,10579.88,10647.95,10647.95,10579.88,20.014386070000004,2018-01-26 09:31:00,-0.6392779830859605
119,1516955520,10560.0,10579.28,10579.28,10560.01,12.485795220000002,2018-01-26 09:32:00,-0.1821485015993568
120,1516955580,10560.0,10576.43,10560.01,10563.18,5.557640429999998,2018-01-26 09:33:00,0.03001891096694106
121,1516955640,10563.17,10650.52,10563.18,10650.52,13.738140560000003,2018-01-26 09:34:00,0.8268343434458197
122,1516955700,10600.19,10650.52,10650.52,10627.71,11.74741684,2018-01-26 09:35:00,-0.21416794672937384
123,1516955760,10600.0,10627.7,10627.7,10600.46,6.431395679999999,2018-01-26 09:36:00,-0.2563113373542874
124,1516955820,10600.45,10651.0,10600.46,10650.01,14.216131709999999,2018-01-26 09:37:00,0.4674325453801165
125,1516955880,10650.0,10681.81,10650.01,10681.81,7.7829083799999985,2018-01-26 09:38:00,0.2985912689283791
126,1516955940,10697.47,10711.89,10697.48,10700.01,25.332334740000004,2018-01-26 09:39:00,0.023650429820861126
127,1516956000,10600.36,10700.01,10700.01,10600.36,21.929194690000006,2018-01-26 09:40:00,-0.9313075408340705
128,1516956060,10560.71,10610.03,10600.01,10610.03,9.025549430000002,2018-01-26 09:41:00,0.09452821270923742
129,1516956120,10576.52,10610.07,10610.02,10600.0,6.24915718,2018-01-26 09:42:00,-0.09443903027515911
130,1516956180,10606.79,10667.74,10606.79,10650.0,9.05140746,2018-01-26 09:43:00,0.40738055528580397
131,1516956240,10614.67,10646.25,10646.24,10614.7,3.83145338,2018-01-26 09:44:00,-0.2962548279956027
132,1516956300,10614.7,10651.35,10614.7,10651.35,10.62407491,2018-01-26 09:45:00,0.3452758909813714
133,1516956360,10651.37,10657.68,10651.38,10657.67,0.9497736,2018-01-26 09:46:00,0.05905338087647679
134,1516956420,10660.12,10697.0,10660.12,10697.0,5.18119135,2018-01-26 09:47:00,0.3459623343827199
135,1516956480,10697.0,10725.0,10697.0,10725.0,17.663132189999995,2018-01-26 09:48:00,0.26175563242030475
136,1516956540,10680.52,10707.2,10700.0,10707.2,8.91831872,2018-01-26 09:49:00,0.06728971962617503
137,1516956600,10722.88,10725.0,10722.88,10725.0,6.785545690000004,2018-01-26 09:50:00,0.0197708078426766
138,1516956660,10724.99,10728.1,10725.0,10728.1,10.060633359999997,2018-01-26 09:51:00,0.028904428904432296
139,1516956720,10710.0,10728.5,10728.1,10710.0,13.8142523,2018-01-26 09:52:00,-0.16871580242540957
140,1516956780,10680.41,10715.46,10711.56,10706.17,7.87576161,2018-01-26 09:53:00,-0.050319467939304995
141,1516956840,10709.86,10724.0,10709.87,10724.0,7.127583339999999,2018-01-26 09:54:00,0.13193437455355853
142,1516956900,10700.0,10724.0,10724.0,10718.53,5.791283009999998,2018-01-26 09:55:00,-0.05100708690786409
143,1516956960,10718.53,10748.33,10718.53,10748.33,6.767856120000001,2018-01-26 09:56:00,0.27802319907673223
144,1516957020,10750.0,10793.0,10750.0,10793.0,12.5323571,2018-01-26 09:57:00,0.4
145,1516957080,10740.01,10793.0,10792.99,10740.01,4.909187620000001,2018-01-26 09:58:00,-0.4908741692524459
146,1516957140,10704.05,10740.01,10740.01,10724.13,3.885088,2018-01-26 09:59:00,-0.147858335327444
147,1516957200,10704.9,10716.7,10716.7,10711.56,2.09700797,2018-01-26 10:00:00,-0.04796252577753633
148,1516957260,10711.5,10711.54,10711.54,10711.5,3.38777427,2018-01-26 10:01:00,-0.0003734290307544304
149,1516957320,10711.51,10720.0,10711.51,10720.0,6.9193193200000005,2018-01-26 10:02:00,0.07926053376227797
150,1516957380,10719.99,10720.0,10719.99,10720.0,2.6084776999999995,2018-01-26 10:03:00,9.328366910993647e-05
151,1516957440,10656.0,10720.0,10720.0,10656.0,7.758517160000002,2018-01-26 10:04:00,-0.5970149253731344
152,1516957500,10598.4,10656.01,10656.01,10598.41,7.336861649999998,2018-01-26 10:05:00,-0.5405400332769993
153,1516957560,10574.54,10598.41,10598.41,10577.48,11.90889069,2018-01-26 10:06:00,-0.1974824525565655
154,1516957620,10577.48,10649.99,10577.48,10642.54,8.472706299999999,2018-01-26 10:07:00,0.6150803404969928
155,1516957680,10642.54,10650.0,10642.54,10642.54,0.82329684,2018-01-26 10:08:00,0.0
156,1516957740,10625.04,10642.54,10642.53,10632.0,6.11174558,2018-01-26 10:09:00,-0.09894263863950259
157,1516957800,10642.45,10689.08,10642.45,10689.06,5.728289069999999,2018-01-26 10:10:00,0.43796306301649307
158,1516957860,10660.55,10689.06,10689.06,10662.15,1.8780377199999998,2018-01-26 10:11:00,-0.2517527266195517
159,1516957920,10662.15,10697.36,10662.15,10697.36,1.9546423699999995,2018-01-26 10:12:00,0.33023358328293023
160,1516957980,10697.35,10697.36,10697.36,10697.36,0.7456230400000001,2018-01-26 10:13:00,0.0
161,1516958040,10697.35,10700.56,10697.36,10700.56,3.1456790199999998,2018-01-26 10:14:00,0.029913922687456608
162,1516958100,10710.0,10747.0,10710.0,10747.0,3.30444112,2018-01-26 10:15:00,0.34547152194211017
163,1516958160,10697.35,10747.0,10747.0,10697.36,2.8074845700000006,2018-01-26 10:16:00,-0.4618963431655292
164,1516958220,10664.33,10697.36,10697.36,10670.18,1.8239909499999998,2018-01-26 10:17:00,-0.2540813808266739
165,1516958280,10646.24,10679.0,10670.18,10646.24,1.41007918,2018-01-26 10:18:00,-0.22436360023917598
166,1516958340,10582.85,10646.17,10646.17,10582.85,3.2277961899999994,2018-01-26 10:19:00,-0.5947678836614454
167,1516958400,10575.0,10582.86,10582.86,10575.01,2.0920452299999996,2018-01-26 10:20:00,-0.07417654584866816
168,1516958460,10525.0,10575.01,10575.01,10564.62,6.50045577,2018-01-26 10:21:00,-0.09825049810827052
169,1516958520,10522.0,10541.41,10533.42,10522.01,10.8928629,2018-01-26 10:22:00,-0.10832189355403898
170,1516958580,10511.87,10522.01,10522.01,10511.88,3.0037782200000005,2018-01-26 10:23:00,-0.09627438103557227
171,1516958640,10510.0,10541.42,10511.88,10539.33,7.33851446,2018-01-26 10:24:00,0.2611331179579745
172,1516958700,10500.0,10536.05,10536.05,10500.0,8.155718629999999,2018-01-26 10:25:00,-0.34215858884495876
173,1516958760,10500.0,10502.02,10500.0,10500.03,12.516822109999998,2018-01-26 10:26:00,0.0002857142857205223
174,1516958820,10500.0,10547.19,10500.02,10535.25,7.559854170000003,2018-01-26 10:27:00,0.33552317043205215
175,1516958880,10535.36,10567.65,10547.19,10556.52,4.7442044,2018-01-26 10:28:00,0.08845958022942535
176,1516958940,10549.07,10575.05,10561.56,10564.01,8.53810329,2018-01-26 10:29:00,0.023197330697365993
177,1516959000,10506.87,10564.01,10564.01,10516.25,12.17008146,2018-01-26 10:30:00,-0.45210104874948265
178,1516959060,10501.0,10517.6,10501.0,10501.0,13.62974299,2018-01-26 10:31:00,0.0
179,1516959120,10465.0,10500.01,10500.0,10465.0,37.08744181,2018-01-26 10:32:00,-0.33333333333333337
180,1516959180,10463.18,10466.44,10465.01,10466.44,2.3011458599999997,2018-01-26 10:33:00,0.013664583215881217
181,1516959240,10460.01,10466.44,10466.43,10460.01,3.45341283,2018-01-26 10:34:00,-0.06133896658172914
182,1516959300,10400.0,10455.01,10455.01,10400.01,2.6138806900000002,2018-01-26 10:35:00,-0.526063581000879
183,1516959360,10400.0,10439.5,10400.01,10436.81,5.308686349999999,2018-01-26 10:36:00,0.3538458136097876
184,1516959420,10439.9,10440.0,10439.99,10439.91,4.88866555,2018-01-26 10:37:00,-0.0007662842588922713
185,1516959480,10419.97,10439.91,10439.91,10419.97,3.5785889700000006,2018-01-26 10:38:00,-0.19099781511526928
186,1516959540,10419.97,10510.45,10419.98,10510.45,13.664480990000001,2018-01-26 10:39:00,0.8682358315467128
187,1516959600,10458.91,10513.0,10508.09,10458.92,2.69407718,2018-01-26 10:40:00,-0.4679251890686136
188,1516959660,10458.91,10458.92,10458.91,10458.91,3.0980988500000004,2018-01-26 10:41:00,0.0
189,1516959720,10458.92,10502.27,10458.92,10495.09,5.24011147,2018-01-26 10:42:00,0.3458292060748153
190,1516959780,10505.14,10537.0,10505.15,10524.53,4.21432313,2018-01-26 10:43:00,0.18448094506028967
191,1516959840,10501.03,10525.0,10525.0,10501.03,4.35241695,2018-01-26 10:44:00,-0.22774346793348546
192,1516959900,10428.06,10501.03,10501.03,10428.06,4.13201978,2018-01-26 10:45:00,-0.6948842161197631
193,1516959960,10424.16,10462.71,10428.28,10462.71,10.94810949,2018-01-26 10:46:00,0.33015991131805505
194,1516960020,10462.7,10462.71,10462.71,10462.7,1.36275326,2018-01-26 10:47:00,-9.55775320007846e-05
195,1516960080,10390.0,10462.71,10462.7,10430.85,7.5676003099999996,2018-01-26 10:48:00,-0.30441473042331674
196,1516960140,10430.85,10462.87,10430.85,10462.87,4.7397031,2018-01-26 10:49:00,0.30697402416869607
197,1516960200,10400.0,10462.87,10462.87,10400.0,5.853124869999999,2018-01-26 10:50:00,-0.6008867547814395
198,1516960260,10368.0,10400.0,10400.0,10368.0,11.987680950000003,2018-01-26 10:51:00,-0.3076923076923077
199,1516960320,10305.0,10368.01,10368.0,10339.41,13.218853310000004,2018-01-26 10:52:00,-0.2757523148148162
200,1516960380,10338.41,10388.54,10338.76,10388.54,10.936089220000003,2018-01-26 10:53:00,0.48148907605941765
201,1516960440,10360.0,10418.92,10388.54,10360.0,4.300305669999998,2018-01-26 10:54:00,-0.2747258036259269
202,1516960500,10342.93,10372.49,10372.49,10342.97,6.281319580000001,2018-01-26 10:55:00,-0.2845989728599443
203,1516960560,10342.96,10370.61,10342.97,10370.61,2.88367921,2018-01-26 10:56:00,0.26723465310255407
204,1516960620,10370.61,10444.12,10370.61,10444.12,5.355828000000001,2018-01-26 10:57:00,0.7088300495342146
205,1516960680,10430.41,10440.06,10440.04,10430.41,2.1971875600000006,2018-01-26 10:58:00,-0.09224102589646226
206,1516960740,10430.42,10522.57,10430.42,10521.01,10.43046398,2018-01-26 10:59:00,0.8685172792658411
207,1516960800,10445.28,10521.01,10521.01,10445.28,3.52964596,2018-01-26 11:00:00,-0.719797814088187
208,1516960860,10382.71,10445.28,10445.28,10382.71,7.7244175,2018-01-26 11:01:00,-0.5990265459614441
209,1516960920,10372.87,10449.99,10389.4,10449.99,2.11198411,2018-01-26 11:02:00,0.5831905596088335
210,1516960980,10449.98,10480.0,10449.99,10480.0,4.82425433,2018-01-26 11:03:00,0.2871773083036464
211,1516961040,10487.99,10500.0,10488.0,10500.0,5.4097918599999995,2018-01-26 11:04:00,0.11441647597254005
212,1516961100,10499.99,10547.84,10500.0,10547.64,5.18399221,2018-01-26 11:05:00,0.4537142857142802
213,1516961160,10516.46,10553.96,10547.82,10532.23,2.5800983700000004,2018-01-26 11:06:00,-0.1478030531427361
214,1516961220,10532.23,10557.39,10532.23,10557.39,2.6851255099999993,2018-01-26 11:07:00,0.23888578202336883
215,1516961280,10557.38,10570.0,10557.38,10570.0,3.16159022,2018-01-26 11:08:00,0.1195372336697249
216,1516961340,10564.0,10570.0,10570.0,10564.0,3.18023721,2018-01-26 11:09:00,-0.056764427625354774
217,1516961400,10550.0,10564.01,10564.01,10550.01,1.2714216400000002,2018-01-26 11:10:00,-0.13252543305051773
218,1516961460,10506.9,10550.01,10550.01,10506.91,3.006466229999999,2018-01-26 11:11:00,-0.40853041845458316
219,1516961520,10506.9,10542.06,10506.91,10542.06,1.4087539000000004,2018-01-26 11:12:00,0.3345417444329459
220,1516961580,10542.05,10550.0,10542.06,10550.0,9.387979099999997,2018-01-26 11:13:00,0.07531734784283631
221,1516961640,10530.01,10571.17,10550.0,10530.02,3.2636657199999997,2018-01-26 11:14:00,-0.18938388625592004
222,1516961700,10530.01,10542.77,10530.01,10530.03,4.405463940000001,2018-01-26 11:15:00,0.00018993334289745743
223,1516961760,10530.03,10542.77,10530.03,10542.77,2.3015382,2018-01-26 11:16:00,0.12098730962779576
224,1516961820,10525.0,10542.77,10542.77,10531.47,5.91798069,2018-01-26 11:17:00,-0.10718245774119221
225,1516961880,10449.0,10531.47,10531.47,10449.0,5.761880639999998,2018-01-26 11:18:00,-0.7830815641121264
226,1516961940,10447.0,10449.0,10449.0,10447.01,6.988234799999999,2018-01-26 11:19:00,-0.019044884677957525
227,1516962000,10439.37,10453.48,10445.36,10453.47,5.212951249999999,2018-01-26 11:20:00,0.07764213009411607
228,1516962060,10462.18,10502.03,10462.18,10502.03,7.293457089999999,2018-01-26 11:21:00,0.38089575977473494
229,1516962120,10448.02,10490.65,10490.64,10448.02,1.81597773,2018-01-26 11:22:00,-0.40626691984472807
230,1516962180,10448.02,10462.49,10448.02,10450.01,4.972689609999999,2018-01-26 11:23:00,0.01904667104388948
231,1516962240,10450.01,10473.51,10450.01,10473.51,1.19482275,2018-01-26 11:24:00,0.224880167578787
232,1516962300,10473.5,10473.51,10473.5,10473.51,3.7005879399999992,2018-01-26 11:25:00,9.547906621681652e-05
233,1516962360,10473.51,10531.43,10473.51,10531.43,1.87062119,2018-01-26 11:26:00,0.5530142235029142
234,1516962420,10517.25,10552.61,10531.43,10517.25,3.0101823899999998,2018-01-26 11:27:00,-0.13464458292938652
235,1516962480,10517.24,10517.25,10517.25,10517.25,3.51099607,2018-01-26 11:28:00,0.0
236,1516962540,10517.24,10531.08,10517.25,10531.08,3.8835930900000006,2018-01-26 11:29:00,0.13149825287028383
237,1516962600,10531.07,10531.08,10531.08,10531.07,2.6578169000000003,2018-01-26 11:30:00,-9.49570224537111e-05
238,1516962660,10531.08,10531.08,10531.08,10531.08,1.52025282,2018-01-26 11:31:00,0.0
239,1516962720,10531.08,10531.75,10531.08,10531.75,4.73444545,2018-01-26 11:32:00,0.006362120504260463
240,1516962780,10531.75,10584.64,10531.75,10584.64,7.425135200000001,2018-01-26 11:33:00,0.5021957414484717
241,1516962840,10580.0,10584.64,10584.63,10580.01,2.79332152,2018-01-26 11:34:00,-0.043648195543906414
242,1516962900,10553.84,10580.01,10580.01,10553.84,1.7698131600000002,2018-01-26 11:35:00,-0.24735326337120733
243,1516962960,10550.0,10553.84,10553.84,10550.01,0.64453648,2018-01-26 11:36:00,-0.03629010862396936
244,1516963020,10550.0,10550.01,10550.01,10550.01,0.95851265,2018-01-26 11:37:00,0.0
245,1516963080,10550.0,10562.0,10550.01,10562.0,0.9625296400000001,2018-01-26 11:38:00,0.11364918137518146
246,1516963140,10561.99,10570.0,10562.0,10570.0,3.3136962299999997,2018-01-26 11:39:00,0.07574323044877863
